"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"11335","20150224103931.jpg","https://bio.acousti.ca/sites/default/files/20150224103931.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6350835","9921","7016",""
"11336","20150224104004.jpg","https://bio.acousti.ca/sites/default/files/20150224104004.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6602722","9921","7016",""
"11337","20150224104031.jpg","https://bio.acousti.ca/sites/default/files/20150224104031.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","961197","6072","4299",""
"11338","20150224104102.jpg","https://bio.acousti.ca/sites/default/files/20150224104102.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8108927","9921","7016",""
"11339","20150224104126.jpg","https://bio.acousti.ca/sites/default/files/20150224104126.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8246498","9921","7016",""
"11340","20150224104150.jpg","https://bio.acousti.ca/sites/default/files/20150224104150.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8162510","9921","7016",""
"11341","20150224104031.jpg","https://bio.acousti.ca/sites/default/files/20150224104031_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","961197","6072","4299",""
"11342","20150224104102.jpg","https://bio.acousti.ca/sites/default/files/20150224104102_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8108927","9921","7016",""
"11343","20150224104126.jpg","https://bio.acousti.ca/sites/default/files/20150224104126_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8246498","9921","7016",""
"11344","20150224104150.jpg","https://bio.acousti.ca/sites/default/files/20150224104150_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8162510","9921","7016",""
"11371","20150224121856.jpg","https://bio.acousti.ca/sites/default/files/20150224121856.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","914184","6072","4299",""
"11372","20150224121928.jpg","https://bio.acousti.ca/sites/default/files/20150224121928.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7823559","9921","7016",""
"11373","20150224121951.jpg","https://bio.acousti.ca/sites/default/files/20150224121951.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8102531","9921","7016",""
"11374","20150224122017.jpg","https://bio.acousti.ca/sites/default/files/20150224122017.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8245702","9921","7016",""
"11375","20150224122048.jpg","https://bio.acousti.ca/sites/default/files/20150224122048.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","918081","6072","4299",""
"11376","20150224122124.jpg","https://bio.acousti.ca/sites/default/files/20150224122124.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7948136","9921","7016",""
"11377","20150224122147.jpg","https://bio.acousti.ca/sites/default/files/20150224122147.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8054622","9921","7016",""
"11378","20150224122212.jpg","https://bio.acousti.ca/sites/default/files/20150224122212.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8065749","9921","7016",""
"11379","20150224122236.jpg","https://bio.acousti.ca/sites/default/files/20150224122236.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","912114","6072","4299",""
"11380","20150224122302.jpg","https://bio.acousti.ca/sites/default/files/20150224122302.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7930235","9921","7016",""
"11381","20150224122341.jpg","https://bio.acousti.ca/sites/default/files/20150224122341.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7999368","9921","7016",""
"11382","20150224122406.jpg","https://bio.acousti.ca/sites/default/files/20150224122406.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7868028","9921","7016",""
"11383","20150224133412.jpg","https://bio.acousti.ca/sites/default/files/20150224133412.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1217795","7016","4961",""
"11384","20150224145754.jpg","https://bio.acousti.ca/sites/default/files/20150224145754.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","981023","6072","4299",""
"11385","20150224145826.jpg","https://bio.acousti.ca/sites/default/files/20150224145826.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6797256","9921","7016",""
"11386","20150224145902.jpg","https://bio.acousti.ca/sites/default/files/20150224145902.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6715606","9921","7016",""
"11387","20150224145927.jpg","https://bio.acousti.ca/sites/default/files/20150224145927.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6901607","9921","7016",""
"11388","20150224145946.jpg","https://bio.acousti.ca/sites/default/files/20150224145946.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980377","6072","4299",""
"11398","20150224150408.jpg","https://bio.acousti.ca/sites/default/files/20150224150408.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","926614","6072","4299",""
"11399","20150224150450.jpg","https://bio.acousti.ca/sites/default/files/20150224150450.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2403938","9921","7016",""
"11400","20150224150516.jpg","https://bio.acousti.ca/sites/default/files/20150224150516.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2577826","9921","7016",""
"11401","20150224150537.jpg","https://bio.acousti.ca/sites/default/files/20150224150537.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2816944","9921","7016",""
"11402","20150224150600.jpg","https://bio.acousti.ca/sites/default/files/20150224150600.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3145877","9921","7016",""
"11403","20150224150623.jpg","https://bio.acousti.ca/sites/default/files/20150224150623.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1045869","6072","4299",""
"11404","20150224150651.jpg","https://bio.acousti.ca/sites/default/files/20150224150651.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2344726","9921","7016",""
"11405","20150224150713.jpg","https://bio.acousti.ca/sites/default/files/20150224150713.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2493518","9921","7016",""
"11406","20150224150736.jpg","https://bio.acousti.ca/sites/default/files/20150224150736.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2633120","9921","7016",""
"11407","20150224150758.jpg","https://bio.acousti.ca/sites/default/files/20150224150758.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3018971","9921","7016",""
"12094","20150310110402.jpg","https://bio.acousti.ca/sites/default/files/20150310110402.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","942246","6072","4299",""
"12146","20150310152503.jpg","https://bio.acousti.ca/sites/default/files/20150310152503.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","978209","6072","4299",""
"12147","20150310152600.jpg","https://bio.acousti.ca/sites/default/files/20150310152600.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6559278","8598","6072",""
"12148","20150310152630.jpg","https://bio.acousti.ca/sites/default/files/20150310152630.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6671271","9921","7016",""
"12149","20150310152703.jpg","https://bio.acousti.ca/sites/default/files/20150310152703.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6734504","9921","7016",""
"12150","20150310152703.jpg","https://bio.acousti.ca/sites/default/files/20150310152703_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6734504","9921","7016",""
"12151","20150310152503.jpg","https://bio.acousti.ca/sites/default/files/20150310152503_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","978209","6072","4299",""
"12189","20150310152730.jpg","https://bio.acousti.ca/sites/default/files/20150310152730.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","972545","6072","4299",""
"12190","20150310152730.jpg","https://bio.acousti.ca/sites/default/files/20150310152730_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","972545","6072","4299",""
"12191","20150310152800.jpg","https://bio.acousti.ca/sites/default/files/20150310152800.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980298","6072","4299",""
"12192","20150310152823.jpg","https://bio.acousti.ca/sites/default/files/20150310152823.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6737402","9921","7016",""
"12193","20150310152851.jpg","https://bio.acousti.ca/sites/default/files/20150310152851.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6793302","9921","7016",""
"12194","20150310152920.jpg","https://bio.acousti.ca/sites/default/files/20150310152920.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6804421","9921","7016",""
"12195","20150310152952.jpg","https://bio.acousti.ca/sites/default/files/20150310152952.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","995672","6072","4299",""
"12196","20150317113049.jpg","https://bio.acousti.ca/sites/default/files/20150317113049.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980884","6072","4299",""
"12197","20150317113119.jpg","https://bio.acousti.ca/sites/default/files/20150317113119.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","5809150","9921","7016",""
"12198","20150317113154.jpg","https://bio.acousti.ca/sites/default/files/20150317113154.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","5831953","9921","7016",""
"12199","20150317113215.jpg","https://bio.acousti.ca/sites/default/files/20150317113215.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6143876","9921","7016",""
"12201","20150317113248.jpg","https://bio.acousti.ca/sites/default/files/20150317113248.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","974181","6072","4299",""
"12202","20150317113312.jpg","https://bio.acousti.ca/sites/default/files/20150317113312.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","5670467","9921","7016",""
"12203","20150317113335.jpg","https://bio.acousti.ca/sites/default/files/20150317113335.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","5600074","9921","7016",""
"12205","20150317113400.jpg","https://bio.acousti.ca/sites/default/files/20150317113400_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","5813153","9921","7016",""
"12206","20150317113429.jpg","https://bio.acousti.ca/sites/default/files/20150317113429.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","989583","6072","4299",""
"12207","20150317113429.jpg","https://bio.acousti.ca/sites/default/files/20150317113429_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","989583","6072","4299",""
"12208","20150317113456.jpg","https://bio.acousti.ca/sites/default/files/20150317113456.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","999835","6072","4299",""
"12209","20150317113523.jpg","https://bio.acousti.ca/sites/default/files/20150317113523.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6669555","9921","7016",""
